,Julio, ,,Presentación,Tiempo Reportado,,Cajas Producidas,Turno,Velocidad de linea,Tiempo de Producción,Tiempo Total Repotado,Tiempo por Repotar (min),Meta de Producción,Tiempo por Repotar (h),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,O,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Cap-,0,0,,"0,00",0,,SA-,0,0,,"0,00",0,Envases Caidos,Cap-,0,0,,"0,00",0,,,,,,,,,,,sabor,,Merma de semielaborado,Volumen Recibido,Volumen Preparado,Volumen dejado en el Tanque ,Contador Línea 1,Contador  Línea 2,Contador Línea 3,,Merma de semielaborado,Volumen Recibido,Volumen Preparado,Volumen dejado en el Tanque 1,Volumen dejado en el Tanque 2,Volumen dejado en el Tanque 3,Contador Línea 1,Contador  Línea 2,TPA L3 200cc,Volumen envasado,Rendimiento,Contador 2 Línea 1,Contador 2 Línea 2,Contador 2 Línea 3,Contador 1 Línea 1,Contador 1 Línea 2,Contador 1 Línea 3,,Volumen dejado en el Tanque 1,Volumen dejado en el Tanque 2,Volumen dejado en el Tanque 3,Volumen dejado en el Tanque 1,Volumen dejado en el Tanque 2,Volumen dejado en el Tanque 3
,,,Cap-,0,0,,"0,00",0,,SA-,0,0,,"0,00",0,Envase Atascados,Cap-,0,0,,"0,00",0,,,,,,,,,,,Manzana Clásica,,887,0,0,0,887,0,0,,1627,0,16860,17600,0,0,887,0,0,887,"109,7",887,0,0,991,0,0,,0,0,0,0,0,0
,,,Cap-,0,0,,"0,00",0,,SA-,0,0,,"0,00",0,Transportador de Salida,Cap-,0,0,,"0,00",0,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,0,0,,0,0,0,0,0,0
,,,Cap-,0,0,,"0,00",0,Pitillos Despegados,SA-,0,0,,"0,00",0,Transportador de Entrada,Cap-,0,0,,"0,00",0,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,0,0,,0,0,0,0,0,0
,,,Cap-,0,0,,"0,00",0,Transportador de Salida,SA-,0,0,,"0,00",0,Maltrato de Envase,Cap-,0,0,,"0,00",0,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,0,0,,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,"0,0",0,0,0,0,0,0,,0,0,0,0,0,0
,,MES,SEMANA,LINEA,PRESENTACION,,HORAS EFECTIVAS DE TRABAJO,HR DE PARADAS NO PROGRAMADAS,HR DE PARADAS PROGRAMADAS,TIEMPO OCIOSO,HORAS PRESENTACIÓN NO PLANIFICADA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mayo,22,Aseptico,TBA 1000 cc,,"0,12","3,75","3,00","0,00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mayo,22,Aseptico,TPA 250 cc,,"0,00",#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mayo,22,Aseptico,TBA 500 cc,,0,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mayo,20,Vacio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mayo,20,Vacio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mes,Semmana,Linea,Presentación,Tiempo Total,Tiempo Disponible,Tiempo Ocioso,Tiempo de Falla de Suministro Eléctrico,Paradas Programadas,Paradas No Programadas,Tiempo de Producción,Tiempo Operacional,Tiempo Mecanico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TBA L1,"6,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TBA L1.,,"3,87","0,00","0,00","6,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TBA L1..,,,,,,"3,75","0,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TBA L1...,,,,,,,,"3,75","0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L3.,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L3..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L3...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2,"3,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2.,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TPA 200cc L2,TPA L3 200cc,Aseptico,TPA L3.,,,#VALUE!,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,TPA 250cc L3,TPA L3 200cc,Aseptico,TPA L3..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L3...,,,,,,,,FW-,FW-,,Presentacion,Tradicional,Premium,Jucosa,Selecto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2,"0,00",,,,,,,,,,TBA - 1000cc,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2.,,,#VALUE!,0,,,,,,,TBA - 500cc,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2..,,,,,,,,,,,TPA L2- 250cc,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Turno 1,TPA L3 200cc,Aseptico,TPA L2...,,,,,,,,"0,00","0,00",,TPA - 200cc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tradicional,Premium,Jucosa,Selecto,,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,TPA L3 - 250cc,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,TPA-330cc,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,VALORES DE GRAFICA REPORTE DIARIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Presentacion,Cajas Produc,Cajas No Prod,Forescast,Hr. Efectiva,Hr. Parada No Programada,Hr. Parada Programada,Tiempo Ocioso,Eficiencia,Estandar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,TBA - 1000cc,61,10439,"0,00","0,12","3,75","3,00","0,00","0,03",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,VALORES DE GRAFICA SEMIELABORADO,,,,,TBA - 500cc,0,0,"0,00","0,0","0,0","3,0","0,00","0,00",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Agua de Coco,#N/A,,,,TPA L2- 250cc,0,0,"0,00","0,0","0,0","3,0","0,00","0,00",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Clarificado,#N/A,,,,TPA - 200cc,0,0,0,0,0,0,0,"0,00",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Coctel de Frutas,#N/A,,,,TPA L3- 250cc,0,0,"0,00",0,"0,0","0,0",0,"0,00",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Durazno,#N/A,,,,TPA-330cc,0,0,0,"0,0","0,0","0,0","0,00","0,00",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Guayaba,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mango,#N/A,,,,Presentacion,Velocidad,Presentacion,Velocidad,Presentacion,Velocidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Manzana,#N/A,,,,TBA - 1000cc/TBA - 500cc (L1),6.000,TPA- 250cc/TPA- 200cc (L2),0,TPA- 250cc/TPA- 330cc (L3),7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Naranjada,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Naranja 100%,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Pera,#N/A,,,,VALORES DE GRAFICA PARADAS OPERACIONALES - MECANICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Té de Durazno,#N/A,,,,Presentacion,Operacional,Mecanica,Presentacion,Operacional,Mecanica,Presentacion,Operacional,Mecanica,Presentacion,Operacional,Mecanica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Té de limón,#N/A,,,,Tiempo (Horas) de Paradas No Programada TBA 1000cc,,,Tiempo (Horas) de Paradas No Programada TPA 200cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cant. de agua comprada vs generada,,,,,Mes,Semana,Linea,Presentación,Tiempo Total,Tiempo Disponible,Tiempo Ocioso,Paradas Programadas,Paradas No Programadas,Tiempo de Producción,Tiempo Operacional,Tiempo Mecanico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Comprada,Generada,,,,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#REF!,#REF!,#REF!,,,#REF!,#REF!,#REF!,#REF!,,,,,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#REF!,,,,#REF!,#REF!,#REF!,#REF!,,,,,,,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,CONTENIDO NETO,TBA - 1000cc,TPA 250CC,TPA - 200cc,TPA - 330cc,,Batch Liberado,Batch Afectado,%Liberado,%afectado,Lote Liberado,Lote Afectado,%Liberado,%afectado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1000,250,200,330,,5,1,"83,3%","16,67",#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,1,1,1,,Crear formula por presentacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"1000,0","250,0","200,0","330,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Minimo,Medio,Maximo,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17600,0,0,,,,,,,,,,,,,0,0,0,0,0,0
,,Grupo ,Presentación,Tiempo de Producción Teorico ,,Tiempo Disponible ,,Cajas P.,Total de Paradas ,,Paradas Programadas,,,T. Paradas No Programadas,,Eficiencia,Env. Teorico,Consumo Env. llen,Merma Total,Meta,,Presentacion,Tiempo de Producción,Total de Paradas ,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,0,0,0,0,0,0
,,Grupo 1,TBA 1000cc L1,"0,00",,"0,00",,0,"0,00","0,00","0,00","0,00","0,00","0,00",,0,0,887,"100,00%",0,,,,,,,,,,,,,0709261,1,07092611,,,,,,,,Manzana Clásica,,,Manzana Clásica,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,,,,,,,,,,,,,,,,Paradas Producción,Paradas Mtto,,,,,,,,0709261,2,07092612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TPA 250cc L2,"0,00",,"0,00",,0,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00%",0,0,"0,00",0,,TBA 1000cc L1,"0,00","0,00","0,00",,,,,,,,0709261,3,07092613,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,,
,,,,,,,,,,,,,,,,,,,,0,,TPA 250cc L2,"0,00","0,00","0,00",,,,,,,,0709261,4,07092614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,,TPA L3 200cc,"0,00","0,00","0,00",,,,,,,,0709261,5,07092615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TPA L3 200cc,"0,00",,"0,00",,0,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00%",0,0,"0,00",0,,,,,,,,,,,,,0709263,1,07092631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0,0,#DIV/0!,0,,,,,,,,,,,,,0709263,2,07092632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Grupo 2,TBA 1000cc L1,"0,00",,"0,00",,0,"0,00","0,00","0,00","0,00","0,00","0,00",, ,0,887,"100,00%",0,,,,,,,,,,,,,0709263,3,07092633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,0709263,4,07092634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TPA 250cc L2,"0,00",,"0,00",,0,"0,00","0,00","0,00","0,00","0,00","0,00",, ,0,0,"0,00",0,,,,,,,,,,,,,0709263,5,07092635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,0609263,1,06092631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,0609263,2,06092632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TPA L3 200cc,"0,00",,"0,00",,0,"0,00","0,00","0,00","0,00","0,00","0,00",,"0,00%",0,0,"0,00",0,,,,,,,,,,,,,0609263,3,06092633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,0609263,4,06092634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Grupo 3,TBA 1000cc L1,"0,09",,"3,84",,61,"405,00","0,00","0,00","0,00","180,00","3,75",,"2,38%",732,887,"17,47%",2562,,,,,,,,,,,,,0609263,5,06092635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TPA 250cc L2,"0,00",,"5,00",,0,"480,00","0,00","0,00","0,00","180,00","5,00",, ,0,0,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,Nitrogeno,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,TPA L3 200cc,"0,00",,"0,00",,0,"180,00","0,00","0,00","0,00","180,00","0,00",,"0,00%",0,0,"0,00",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FECHA,GRUPO,TURNO,PRESENTACIÓN,CAJAS PRODUCIDAS,META,% EFICIENCIA,% MERMA,EQUIPOS/PARADAS,TIEMPO,MERMA,FRECUENCIA,EQUIPOS/PARADAS,TIEMPO,MERMA,FRECUENCIA,EQUIPOS/PARADAS,TIEMPO,MERMA,FRECUENCIA,CANT. AGUA TOTAL,CANT. AGUA CRUDA,CANT. AGUA OZMOTIZADA,FACTOR CONSUMO,HORAS DE TRABAJO GASOIL,,,CONTENIDO NETO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Todo,Todo,TBA 1000cc L1,61,10500,"0,58%","72,49%",,"0,00",0,0,,"0,00",0,0,,"0,00",0,0,#N/A,#N/A,#N/A,#N/A,#N/A,,,,TBA 1000cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Todo,Todo,TPA 250cc L2,0,0,"0,00%",,,"0,00",0,0,,"0,00",0,0,,"0,00",0,0,0,0,0,0,0,,,,TPA 250cm³ A3CF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Todo,Todo,TPA L3 200cc,0,0,"0,00%",,,"0,00",0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,TPA 200cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fecha,Grupo,Turno,Presentación,Cajas Producidas,Meta,% Eficiencia,% Merma,Equipo/Parada,Tiempo,Merma,Frecuencia,Equipo/Parada.,Tiempo.,Merma.,Frecuencia.,Equipo/Parada..,Tiempo..,Merma..,Frecuencia..,Cant. de Agua Total,Cant. de Agua Cruda,Cant. de Agua Osmotizada,Factor de Consumo,Horas de Trabajo por Cant. de Gasoil ,Liberación a la Primera PT,Liberación a la Primera SE,Contenido Neto,Columna 1,Columna 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Grupo 1,Turno 1,TBA 1000cc L1,0,0,"0,00%","100,00%",,"0,00",,,,"0,00",,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Grupo 1,Turno 1,TPA 250cc L2,0,0,"0,00%","0,00",,"0,00",,,,"0,00",,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Grupo 1,Turno 1,TPA 250cc L3,,0,"0,00%",#DIV/0!,,"0,00",,,,"0,00",,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Grupo 2,Turno 3,TBA 1000cc L1,0,0,"0,00%","100,00%",,"0,00",,,,"0,00",,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Grupo 2,Turno 3,TPA 250cc L2,0,0,"0,00%","0,00",,"0,00",,,,"0,00",,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Grupo 2,Turno 3,TPA 250cc L3,,0,"0,00%","0,00",,"0,00",,,,"0,00",,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7/9/2026,Grupo 3,Turno 2,TBA 1000cc L1,61,2562,"2,38%","17,47%",,"0,00",,,,"0,00",,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
